아이디	geometry	관리번호	관할경찰서	구	동	시설명	시설구분	주소	Longitude	Latitude	X	Y
1816	MULTIPOINT(942581.181861427 1942822.57959871)	0	구로경찰서	구로구		개명초등학교	초등학교	서울특별시 구로구 개봉로1다길 16-9	126.850545	37.482858	186781.3508	542612.0776
1817	MULTIPOINT(942704.678331285 1943025.09898334)	0	구로경찰서	구로구		광진선교어린이집	어린이집	서울특별시 구로구 개봉로3길 87	126.851926	37.484691	186903.8143	542815.3235
1818	MULTIPOINT(943164.844976205 1944794.3624857)	0	구로경찰서	구로구		고척초병설유치원	유치원	서울특별시 구로구 경서로 31	126.856994	37.500666	187354.7398	544587.6478
1819	MULTIPOINT(941866.554476693 1944524.07301709)	0	구로경찰서	구로구		오류초등학교	초등학교	서울특별시 구로구 경인로19길 39	126.842328	37.498149	186057.4346	544310.3647
1820	MULTIPOINT(941906.48211566 1944279.48242001)	0	구로경찰서	구로구		준희유치원	유치원	서울특별시 구로구 경인로19길 8	126.842799	37.495947	186098.6759	544065.9014
1821	MULTIPOINT(940462.015816302 1943588.15552952)	0	구로경찰서	구로구		오정초등학교	초등학교	서울특별시 구로구 경인로2길 10	126.826515	37.489624	184657.3832	543366.6599
2161	MULTIPOINT(953790.545381979 1949906.38211653)	92	용산	용산구	후암동	삼광	초등학교	서울시 용산구 두텁바위로1나길 19	126.9768814	37.5473351	197957.0187	549757.9783
1822	MULTIPOINT(940566.787115949 1943675.83385838)	0	구로경찰서	구로구		동정성모유치원	유치원	서울특별시 구로구 경인로2길 11	126.827693	37.490421	184761.7249	543454.9252
1823	MULTIPOINT(943955.997596955 1944429.851426)	0	구로경찰서	구로구		고원초등학교	초등학교	서울특별시 구로구 경인로46길 13	126.865972	37.497429	188148.1054	544227.2141
1824	MULTIPOINT(943868.367593841 1945028.45987718)	0	구로경찰서	구로구		남산어린이집	어린이집	서울특별시 구로구 경인로47가길 35	126.864935	37.502819	188057.2635	544825.5658
1825	MULTIPOINT(943151.862733693 1945416.87910309)	0	구로경찰서	구로구		덕의초등학교	초등학교	서울특별시 구로구 고척로 213	126.856799	37.506276	187338.4444	545210.3121
1826	MULTIPOINT(941636.648477746 1944438.36507096)	0	구로경찰서	구로구		나비유치원	유치원	서울특별시 구로구 고척로 30	126.839734	37.497362	185827.9044	544223.4052
1827	MULTIPOINT(941854.781884134 1944673.60487356)	0	구로경찰서	구로구		혜원유치원	유치원	서울특별시 구로구 고척로 62-11	126.842183	37.499496	186044.8633	544459.8858
1828	MULTIPOINT(942102.117658252 1944470.72766508)	0	구로경찰서	구로구		세라핌어린이집	어린이집	서울특별시 구로구 고척로18길 92	126.844997	37.497683	186293.363	544258.2527
1829	MULTIPOINT(942052.558979336 1945249.4975317)	0	구로경찰서	구로구		매봉초병설유치원	유치원	서울특별시 구로구 고척로21길 55	126.844375	37.504699	186239.6482	545037.0294
1830	MULTIPOINT(942205.967587684 1945231.45480354)	0	구로경찰서	구로구		아람유치원	유치원	서울특별시 구로구 고척로25길 62	126.846112	37.504546	186393.206	545019.7958
1831	MULTIPOINT(942466.611225584 1945266.92697224)	0	구로경찰서	구로구		세곡초등학교	초등학교	서울특별시 구로구 고척로33길 34	126.849058	37.504882	186653.7516	545056.6656
1832	MULTIPOINT(945352.219393443 1943375.31279708)	0	구로경찰서	구로구		서울남유치원	유치원	서울특별시 구로구 구로동로17길 37-4	126.881845	37.488008	189550.4191	543179.7256
1833	MULTIPOINT(945828.015232374 1943697.72598006)	0	구로경찰서	구로구		도현유치원	유치원	서울특별시 구로구 구로동로28길 55	126.887203	37.490942	190024.6688	543504.7799
1834	MULTIPOINT(945602.724250362 1943151.66310525)	0	구로경찰서	구로구		예뜰어린이집	어린이집	서울특별시 구로구 구로동로7길 27	126.884695	37.486007	189802.2	542957.3284
1835	MULTIPOINT(946282.511693049 1944150.00249627)	0	구로경찰서	구로구		동구로초등학교	초등학교	서울특별시 구로구 구로중앙로14길 43	126.892311	37.495045	190476.9217	543959.6304
1836	MULTIPOINT(945708.84151413 1944361.20052355)	0	구로경찰서	구로구		구로초등학교	초등학교	서울특별시 구로구 구로중앙로27나길 9	126.885806	37.496915	189901.9277	544167.8541
1837	MULTIPOINT(941227.571346436 1943491.95665335)	0	구로경찰서	구로구		샛별어린이집	어린이집	서울특별시 구로구 구로중앙로32가길 18	126.835182	37.488806	185423.7145	543274.4953
1838	MULTIPOINT(944692.287475432 1943794.39994479)	0	구로경찰서	구로구		구일어린이집	어린이집	서울특별시 구로구 구일로 62	126.874349	37.491746	188888.0293	543595.4531
1839	MULTIPOINT(944567.444679718 1943911.61631561)	0	구로경찰서	구로구		구일초등학교	초등학교	서울특별시 구로구 구일로 68	126.872928	37.492795	188762.52	543712.0471
1840	MULTIPOINT(944975.217581114 1943505.38818145)	0	구로경찰서	구로구		신도유치원	유치원	서울특별시 구로구 구일로2길 45	126.877571	37.489158	189172.5941	543307.8435
1841	MULTIPOINT(945547.310510285 1943073.69560592)	0	구로경찰서	구로구		영일초등학교	초등학교	서울특별시 구로구 남부순환로105길 218	126.884074	37.485301	189747.1811	542879.0392
1842	MULTIPOINT(946525.897551414 1943396.20263963)	0	구로경찰서	구로구		영서초병설유치원	유치원	서울특별시 구로구 도림로20길 57	126.895119	37.488265	190724.3985	543206.8587
1843	MULTIPOINT(946123.571799407 1943017.35587045)	0	구로경찰서	구로구		구로남초등학교	초등학교	서울특별시 구로구 디지털로27길 76	126.890596	37.484827	190323.944	542825.7412
1844	MULTIPOINT(946007.126108242 1943030.0928791)	0	구로경찰서	구로구		꿀벌유치원	유치원	서울특별시 구로구 디지털로27다길 15	126.889278	37.484935	190207.3897	542837.864
1845	MULTIPOINT(940419.401635512 1944081.85598904)	0	구로경찰서	구로구		온수초등학교	초등학교	서울특별시 구로구 부일로 893	126.825993	37.494071	184612.131	543860.3044
1846	MULTIPOINT(941162.242318992 1944167.88183927)	0	구로경찰서	구로구		무궁어린이집	어린이집	서울특별시 구로구 부일로15나길 20-7	126.834389	37.494894	185354.7713	543950.3073
1847	MULTIPOINT(941182.572674369 1944017.51175055)	0	구로경찰서	구로구		샘소슬어린이집	어린이집	서울특별시 구로구 부일로17길 5	126.834631	37.49354	185375.9078	543799.9932
1848	MULTIPOINT(939658.429941435 1944216.48612568)	0	구로경찰서	구로구		예쁨유치원	유치원	서울특별시 구로구 부일로1길 125	126.817374	37.495235	183850.1816	543990.9372
1849	MULTIPOINT(940090.73603824 1944501.72209112)	0	구로경찰서	구로구		정진학교	특수학교	서울특별시 구로구 부일로9길 158	126.822241	37.497834	184281.1209	544278.5688
1850	MULTIPOINT(945903.497618229 1945258.61951913)	0	구로경찰서	구로구		미래초병설유치원	유치원	서울특별시 구로구 새말로 73	126.887942	37.505015	190091.8827	545066.6227
1851	MULTIPOINT(940888.373522413 1943259.47790746)	0	구로경찰서	구로구		푸른동산유치원	유치원	서울특별시 구로구 서해안로 2201	126.831364	37.486689	185085.6345	543040.134
1852	MULTIPOINT(941540.17542842 1943578.5147497)	0	구로경찰서	구로구		오류남초등학교	초등학교	서울특별시 구로구 서해안로24길 22	126.838711	37.489606	185735.9669	543362.7444
1853	MULTIPOINT(941926.958325183 1943882.1390295)	0	구로경찰서	구로구		예쁜별어린이집	어린이집	서울특별시 구로구 서해안로28길 18	126.843062	37.492367	186121.2706	543668.529
1854	MULTIPOINT(945158.127296346 1945475.63585841)	0	구로경찰서	구로구		신미림초병설유치원	유치원	서울특별시 구로구 신도림로 26	126.879493	37.506927	189345.0974	545279.7534
1855	MULTIPOINT(944893.31801993 1945515.44188947)	0	구로경찰서	구로구		사랑유치원	유치원	서울특별시 구로구 신도림로11가길 36	126.876494	37.50727	189079.9838	545318.1658
1856	MULTIPOINT(945507.099986001 1946072.24614363)	0	구로경찰서	구로구		신도림초등학교	초등학교	서울특별시 구로구 신도림로19길 44	126.883397	37.512325	189691.021	545878.4278
1857	MULTIPOINT(940243.283678275 1942179.10413203)	0	구로경찰서	구로구		항동초등학교	초등학교	서울특별시 구로구 연동로 178	126.8241553	37.47691	184446.0612	541955.9602
1858	MULTIPOINT(940182.892891203 1943130.60157119)	0	구로경찰서	구로구		항동어린이집	어린이집	서울특별시 구로구 연동로 284	126.823395	37.485482	184380.595	542907.4651
1859	MULTIPOINT(940340.460955668 1943379.44123858)	0	구로경찰서	구로구		성베드로학교	특수학교	서울특별시 구로구 연동로 320	126.825157	37.487735	184536.8954	543157.2277
1860	MULTIPOINT(941833.645225786 1943749.09624784)	0	구로경찰서	구로구		일신유치원	유치원	서울특별시 구로구 오류로8길 22	126.842017	37.491162	186028.6321	543534.9443
1861	MULTIPOINT(941904.029861706 1943801.63856721)	0	구로경찰서	구로구		버들유치원	유치원	서울특별시 구로구 오류로8길 40	126.842809	37.49164	186098.762	543587.8788
1862	MULTIPOINT(941181.615131567 1943882.04855686)	0	구로경찰서	구로구		서울하늘숲유치원	유치원	서울특별시 구로구 오리로 1102-19	126.834631	37.492319	185375.6697	543664.4781
1863	MULTIPOINT(941237.690348243 1943510.19193432)	0	구로경찰서	구로구		지구촌학교	특수학교	서울특별시 구로구 오리로 1189	126.835295	37.488971	185433.7401	543292.7907
1864	MULTIPOINT(940688.885421984 1944383.82323717)	0	구로경찰서	구로구		궁동어린이집	어린이집	서울특별시 구로구 오리로17길 48	126.829017	37.49681	184880.1032	544163.8079
1865	MULTIPOINT(943904.154590147 1944633.46018515)	0	구로경찰서	구로구		고산초등학교	초등학교	서울특별시 구로구 중앙로 6	126.86537	37.499261	188095.1623	544430.6184
1866	MULTIPOINT(941743.826346932 1942943.55247262)	0	구로경찰서	구로구		하늘숲초등학교	초등학교	서울특별시 구로구 천왕동 산 13-1	126.8410648	37.4838959	185943.0619	542728.644
1867	MULTIPOINT(941383.74595058 1942669.60469976)	0	구로경찰서	구로구		천왕초등학교	초등학교	서울특별시 구로구 천왕로1길 11	126.837014	37.481404	185584.3121	542452.6884
1868	MULTIPOINT(946216.009782269 1942039.19042975)	0	금천경찰서	금천구		시내유치원	유치원	서울특별시 금천구 가산로 99	126.891713	37.476016	190421.6106	541847.723
1869	MULTIPOINT(946085.329966236 1942013.40797085)	0	금천경찰서	금천구		모아래 어린이집	어린이집	서울특별시 금천구 가산로 9길 35	126.890237	37.475776	190291.0218	541821.2373
1870	MULTIPOINT(946327.781755525 1941628.40388526)	0	금천경찰서	금천구		샛별 어린이집	어린이집	서울특별시 금천구 가산로3길 46	126.893007	37.47232	190535.6038	541437.3857
1871	MULTIPOINT(948381.473376338 1938853.60018064)	0	금천경찰서	금천구		금동초등학교	초등학교	서울특별시 금천구 금하로 30길 53	126.916426	37.447427	192604.7532	538672.5075
1872	MULTIPOINT(946722.209659662 1939685.16670442)	0	금천경찰서	금천구		꿈나래 어린이집	어린이집	서울특별시 금천구 금하로3길 32	126.897608	37.454828	190940.4893	539495.5592
1873	MULTIPOINT(946636.261325935 1942269.92173271)	0	금천경찰서	금천구		가산초등학교	초등학교	서울특별시 금천구 남부순환로 1304-11	126.896449	37.47812	190840.7844	542080.7677
1874	MULTIPOINT(947478.877989509 1942432.9828494)	0	금천경찰서	금천구		양지유치원	유치원	서울특별시 금천구 독산로 108길 37	126.905967	37.479638	191682.8319	542248.3622
1875	MULTIPOINT(947571.786397314 1939128.03491387)	0	금천경찰서	금천구		시흥5동 어린이집	어린이집	서울특별시 금천구 독산로 10길 24	126.907253	37.449855	191793.3232	538942.7411
1876	MULTIPOINT(947310.046975797 1938987.45065474)	0	금천경찰서	금천구		본동 어린이집	어린이집	서울특별시 금천구 독산로 12	126.904304	37.448573	191532.2377	538800.7179
1877	MULTIPOINT(947372.148266233 1939660.62194749)	0	금천경찰서	금천구		시흥초등학교	초등학교	서울특별시 금천구 독산로 23길 26	126.904958	37.454644	191590.7872	539474.4563
1878	MULTIPOINT(947123.553231762 1940306.9140158)	0	금천경찰서	금천구		새라 어린이집	어린이집	서울특별시 금천구 독산로 47가길 42	126.902101	37.460455	191338.6731	540119.6564
1879	MULTIPOINT(947681.933683857 1941553.77183601)	0	금천경찰서	금천구		정심초등학교	초등학교	서울특별시 금천구 독산로 78다길 89	126.908326	37.471725	191890.6293	541369.9194
1880	MULTIPOINT(947238.509126535 1939018.96858362)	0	금천경찰서	금천구		조형유치원	유치원	서울특별시 금천구 독산로1길 3	126.903493	37.448853	191460.5073	538831.8672
1881	MULTIPOINT(947482.4430338 1940137.66730034)	0	금천경찰서	금천구		시흥4동어린이집	어린이집	서울특별시 금천구 독산로36길 14	126.906171	37.45895	191698.5882	539952.2556
1882	MULTIPOINT(947737.043173655 1940217.83479067)	0	금천경찰서	금천구		신흥초등학교	초등학교	서울특별시 금천구 독산로36나길 21	126.909044	37.459687	191952.8525	540033.8032
1883	MULTIPOINT(947735.83322586 1940997.58399153)	0	금천경찰서	금천구		문교초등학교	초등학교	서울특별시 금천구 독산로54길 102	126.908975	37.466715	191947.5016	540813.8214
1884	MULTIPOINT(947585.054114263 1941110.14516765)	0	금천경찰서	금천구		정심 어린이집	어린이집	서울특별시 금천구 독산로54길 129	126.907262	37.467721	191796.0715	540925.6216
1885	MULTIPOINT(947464.59340666 1941696.48802879)	0	금천경찰서	금천구		개미 어린이집	어린이집	서울특별시 금천구 독산로54길 251	126.905858	37.472999	191672.4543	541511.5316
1886	MULTIPOINT(947576.810328581 1940896.28936544)	0	금천경찰서	금천구		새롬어린이집	어린이집	서울특별시 금천구 독산로58가길 88	126.907184	37.465793	191788.9605	540711.6465
1887	MULTIPOINT(947311.074394213 1941876.52834071)	0	금천경찰서	금천구		한울 아트스쿨	어린이집	서울특별시 금천구 독산로94길 17	126.904109	37.474613	191517.9248	541690.8201
1888	MULTIPOINT(947636.451947073 1942125.55137117)	0	금천경찰서	금천구		미성유치원	유치원	서울특별시 금천구 문성로 37	126.907771	37.476876	191842.0945	541941.6592
3198	MULTIPOINT(963252.660431186 1961097.29866143)	634	노원서	노원구		수암초교	초교	서울시 노원구 중계본동 77	127.0834333	37.6486279	207362.9794	561003.3764
1889	MULTIPOINT(947762.066846182 1942148.50518928)	0	금천경찰서	금천구		애경어린이집	어린이집	서울특별시 금천구 문성로 51	126.90919	37.47709	191967.6319	541965.2884
1890	MULTIPOINT(947787.630977166 1941966.83373556)	0	금천경찰서	금천구		영남초등학교	초등학교	서울특별시 금천구 문성로 62-15	126.909492	37.475454	191994.17	541783.6886
1891	MULTIPOINT(946144.200808832 1941066.97004063)	0	금천경찰서	금천구		두산초등학교	초등학교	서울특별시 금천구 범안로 11길 3	126.890972	37.467249	190354.94	540874.7795
